"report-file-0"
"Iteration" "drag_NACA4412_AOA-15.5_journal etc.."
63 0.2875165226344169 -1.167821706723597
64 0.2839142106920635 -1.163228386335179
65 0.2782662843965887 -1.149954612652678
66 0.2707193156629824 -1.128588259203115
67 0.2614538624205766 -1.099925209339193
68 0.2506399778717789 -1.06461466224967
69 0.2384840837883857 -1.023485728939862
70 0.2250428803223593 -0.9769496216250806
71 0.2107249194461727 -0.9263219132675189
72 0.1959243374811644 -0.8729688208304693
73 0.180786256338902 -0.8175182621987539
74 0.1656046621644778 -0.7610887546662037
75 0.1506025499743276 -0.7044893671926997
76 0.1360144376189187 -0.6486009083180725
77 0.122078618256642 -0.5943234459328325
78 0.1090246977500506 -0.5423908925815422
79 0.09704851034142573 -0.4935540590722247
80 0.08622505958141352 -0.448193083286188
81 0.07686751483680568 -0.4073354199204126
82 0.069094313988456 -0.3714603174479564
83 0.06300483159185456 -0.3409616400817682
84 0.05867579890760825 -0.3161964064710486
85 0.05613852535356634 -0.2973769330447386
86 0.05539492047995024 -0.2846011507631746
87 0.05642632028118237 -0.2779573093667407
88 0.05918296851194466 -0.2773303820165314
89 0.06359195158369564 -0.2825848217054767
90 0.06955230497153705 -0.2934904833205512
91 0.07693650990413112 -0.3097315675816646
92 0.08559710103197168 -0.3309148548335478
93 0.09533658572615376 -0.3565328670773667
94 0.1060234695285607 -0.386153832390059
95 0.117476895363104 -0.419246643476096
96 0.1295172741852604 -0.455268680786524
97 0.1419544765971665 -0.4936344855703607
98 0.1545832225877554 -0.5336805969072196
99 0.1672209165034179 -0.5748059665423159
100 0.1797000459821146 -0.6164512199321655
101 0.1918261756645249 -0.6579684400378717
102 0.2034543314221069 -0.6988253838835714
103 0.2144436585911832 -0.7385144308933415
104 0.2246634845724332 -0.7765887267321465
105 0.2340086811469186 -0.8125999433148484
106 0.2423763694563197 -0.8461357632044517
107 0.2496846248326935 -0.8768575268812217
108 0.2558746094385025 -0.904493402993598
109 0.260900516491188 -0.9288145748024864
110 0.2647341663187735 -0.9496475005352705
111 0.26741948931458 -0.966869445105065
112 0.2689002191106755 -0.9804464128174538
113 0.2691620306701048 -0.9902822216148052
114 0.2682461364986355 -0.996417237152844
115 0.2662015464841522 -0.9989190986855956
116 0.2630904169572278 -0.997919140232693
117 0.2589713597961246 -0.9935127564219529
118 0.2539620710948887 -0.9859973792123575
119 0.2481877533791297 -0.9757728694491998
120 0.241678772817715 -0.9628289617516915
121 0.2345474083311045 -0.9474710868385992
122 0.2269140502385979 -0.9300283826580107
123 0.2188920155687985 -0.9108285718233338
124 0.2105955783423 -0.8901903493065329
125 0.2021543824694707 -0.8684761734324337
126 0.1936865559041131 -0.8460504719173652
127 0.1853078900228429 -0.8232382660008625
128 0.1771310246735971 -0.8003742006027852
129 0.1692747893629031 -0.7777996121481517
130 0.1618511031861026 -0.7558634273547298
131 0.154945962200364 -0.7348227354075674
132 0.1486465180153397 -0.7149421107185422
133 0.1430341801122321 -0.6964804003663716
134 0.138182251419556 -0.6796759584429101
135 0.1341456492083265 -0.664712266113844
136 0.1309751740953048 -0.6517694890681878
137 0.1286995444166421 -0.6409776729013539
138 0.1273430481671053 -0.6324312717645825
139 0.1269232254288655 -0.6262289575522603
140 0.1274325522162552 -0.6224046424974642
141 0.1288526104365895 -0.620955798558987
142 0.1311561930954066 -0.6218663549168901
143 0.1343009742484379 -0.6250813384102725
144 0.1382360634660192 -0.6305221217052651
145 0.1429041248888251 -0.6380875132137615
146 0.1482336855530347 -0.6476440738380087
147 0.1541475432787357 -0.6590402233670574
148 0.1605657518915335 -0.6721138057498752
149 0.1674058792719348 -0.6866942736803098
150 0.1745733638361368 -0.7025502888786742
151 0.1819700662095492 -0.7194723479771635
152 0.1895043828124296 -0.7372362022613763
153 0.1970872933897245 -0.7556604879459138
154 0.2046233938716863 -0.774458113046427
155 0.2120898118452628 -0.7935276465904014
156 0.2193431923598662 -0.8125521075114619
157 0.2263174168440015 -0.8313347262315428
158 0.2329558689485807 -0.8497006082040504
159 0.2392015159785624 -0.8674773218101972
160 0.2450082120651378 -0.8845011262488781
161 0.2503417417433881 -0.9006327788753458
162 0.2551774367421063 -0.9157604087223571
163 0.2595005750273278 -0.9297910190741947
164 0.2632940199530787 -0.9426143210200109
165 0.2665524415129214 -0.9541506979535508
166 0.26928228922446 -0.9643591495396209
167 0.2714944555960948 -0.9732052832742735
168 0.2732022149312586 -0.980667336974824
169 0.2743111252091147 -0.9864575684966308
170 0.2749982943324213 -0.9909687456571631
171 0.2752863976252006 -0.9942206596332834
172 0.2752148298910926 -0.9962768533275677
173 0.2748051052976494 -0.9971629389839912
174 0.274099045138794 -0.9969727148731581
175 0.2731315255741552 -0.9957734579127515
176 0.2719350310383966 -0.993625538138216
177 0.2705559479337625 -0.9906683548549392
178 0.2690215934195588 -0.9869766563612928
179 0.2673825691750518 -0.9826936509683495
180 0.2656349864410345 -0.977795905467659
181 0.2638557002252021 -0.9725279999523986
182 0.2620778249795769 -0.9670137114290336
183 0.2603215566468988 -0.9613260537842904
184 0.2586067146424991 -0.9555404742193905
185 0.2569310174072185 -0.9496483516738644
186 0.2553977664062068 -0.9440060658194611
187 0.2539299618911901 -0.938401280995404
188 0.2525941741748176 -0.9330654259898189
189 0.2513991087257275 -0.9280495333736886
190 0.2503129141209358 -0.9232284517399617
191 0.2493795977813951 -0.9188300568650031
192 0.2486237170858149 -0.9149581507085458
193 0.2480073894445833 -0.911514028264143
194 0.2475319115196593 -0.9085251692456497
195 0.2472022904445572 -0.9060286487036522
196 0.2470120918602413 -0.9040318850380372
197 0.2469799143619512 -0.9026010237931346
198 0.247096496757601 -0.9017263250839872
199 0.2473529303878272 -0.9013968503733253
200 0.2477488820480474 -0.9016137112593575
201 0.2482606280855614 -0.9023339901124975
202 0.2488781287013929 -0.903533780939788
203 0.2495928806779524 -0.9051894525698696
204 0.2503978086760365 -0.9072803281268397
205 0.2512871184312178 -0.9097849827983408
206 0.2522543453885656 -0.9126797618222525
207 0.2532928903639768 -0.9159388906624685
208 0.2543989588915713 -0.919542081163589
209 0.2555722021168415 -0.9234792301229644
210 0.2568130122855815 -0.9277464426044366
211 0.2581251773070851 -0.9323190212835562
212 0.259493776945965 -0.9371485176726478
213 0.2609140618372673 -0.942198558554024
214 0.2623823048939997 -0.947437760366919
215 0.2639101545044083 -0.9528526931208438
216 0.2655142700461299 -0.9585183534009503
217 0.2671601094226791 -0.9643064734174414
218 0.2688466927236238 -0.9701947967234849
219 0.2705714195049456 -0.9761564639950031
220 0.2723314210563035 -0.9821657998358093
221 0.2741254184552493 -0.9882045148545495
222 0.2759496707512824 -0.9942474127706512
223 0.2778017386120437 -1.000275320542199
224 0.2796800008413666 -1.006271749753529
225 0.2815770276086506 -1.012205379968234
226 0.2834813912918235 -1.018034334404443
227 0.2853765947560407 -1.023705843374278
228 0.2872538639009344 -1.02918983126602
229 0.2891021031162001 -1.034453118979207
230 0.2909143485089387 -1.039477311314827
231 0.2926850598769311 -1.044252084530501
232 0.2944056836333801 -1.048760558611749
233 0.2960538212563905 -1.052948296484447
234 0.2975184603625172 -1.056477189000884
235 0.2989373205798088 -1.059779427785939
236 0.3002992858985732 -1.062835389051801
237 0.3015949704167612 -1.065632904436042
238 0.3028159280045756 -1.06816173501315
239 0.3039558644327197 -1.070417991313033
240 0.30500280868646 -1.072379160108256
241 0.3059544337322041 -1.074052951066782
242 0.3068467373556248 -1.075566088296641
243 0.3076311296774357 -1.076766597157772
244 0.3083279218326747 -1.077747233884466
245 0.3089230241887481 -1.078501007578594
246 0.3094133197757819 -1.07898475305082
247 0.3098128008886228 -1.079268541933923
248 0.3101276690780992 -1.079379011175154
249 0.3103660891772734 -1.079347421026912
250 0.3105403717180471 -1.079216651727476
251 0.3106611318255154 -1.079021408705501
252 0.3107415682306859 -1.078805104490232
253 0.3108167790775361 -1.078686983604596
254 0.3108782543502249 -1.078627696112303
255 0.3109360665926378 -1.078657341222339
256 0.3109997512417701 -1.078803863758714
257 0.3110808666023912 -1.079099067996574
258 0.3111898187420802 -1.079561365517311
259 0.3113343096789636 -1.080219183157179
260 0.3115194809470248 -1.081081099251737
261 0.3117516226444331 -1.082157486062825
262 0.3120370034117089 -1.083460192954059
263 0.3123799840642724 -1.084995115108409
264 0.3127826690941652 -1.086761509889676
265 0.3132475922678867 -1.088758579457477
266 0.313779153751126 -1.090991934332994
267 0.3143751810583569 -1.093445484493272
268 0.3150340218628394 -1.096106987336786
269 0.3157551247866134 -1.098963988147859
270 0.3165355873300543 -1.102000881948222
271 0.317360575720944 -1.105162669998371
272 0.3182395468068464 -1.108475294194645
273 0.3191673114335992 -1.111917010517752
274 0.320136340401161 -1.115458811000141
275 0.3211361968969004 -1.119063051125281
276 0.3221592931711597 -1.122702253115721
277 0.3231950866152539 -1.126340196004245
278 0.3242302480122608 -1.129933374816564
279 0.325256221908712 -1.13345199962186
280 0.326267691431808 -1.136877750705269
281 0.3272581387484874 -1.140188412327589
282 0.3282444244222081 -1.143449410958464
283 0.3291935032643225 -1.146542522091861
284 0.3301064631026683 -1.149472022380901
285 0.3309825642397437 -1.152236958973914
286 0.3317565616799765 -1.154634953356699
287 0.3324976456126126 -1.156887983878224
288 0.3332137024018944 -1.159031422793196
289 0.3338933744380582 -1.161017821874303
290 0.3345220019606834 -1.162816253966116
291 0.3350981547893704 -1.164425380954101
292 0.3356229558533123 -1.165851389819588
293 0.3360981456858893 -1.167102694519048
294 0.3365266563291437 -1.168191919018201
295 0.3368798556447364 -1.169032173140134
296 0.3372259491935311 -1.169843552522453
297 0.3375459141218433 -1.170561366673326
298 0.3378401507284085 -1.171190667667595
299 0.3381549670381129 -1.171868723213653
300 0.338443365995121 -1.172463994554235
301 0.3387153700818728 -1.173005554066419
302 0.3389785740486671 -1.173522596461517
303 0.3392413403763613 -1.174041988403021
304 0.3395104812957014 -1.174586178827398
305 0.3397930198469917 -1.175178030240549
306 0.3400950405334616 -1.175837016934963
307 0.3404221633471666 -1.176582033678705
308 0.3407819666944095 -1.177442310028711
309 0.3411769065557661 -1.178419491243525
310 0.3416092644452829 -1.179521684521561
311 0.342080169900713 -1.180753105356465
312 0.3426011282383962 -1.18215430304415
313 0.3431583749393355 -1.183677404155578
314 0.3437530702901063 -1.185326763182841
315 0.3443860456911485 -1.1871054814308
316 0.3450570736631869 -1.189013692853311
317 0.345764674343807 -1.191047230412001
318 0.3465065603045351 -1.193200211539623
319 0.3472815232461857 -1.195469529773906
320 0.3480872158951965 -1.197848974493352
321 0.3489191375012897 -1.200327904740655
322 0.3497733322915004 -1.202892373660158
323 0.350644935999788 -1.205527947843338
324 0.3515292294296541 -1.208220137710521
325 0.3524539373170706 -1.211045333724299
326 0.3533713675170641 -1.213870132905615
327 0.3542774343196438 -1.216680982497052
328 0.3551682565483895 -1.219465223796872
329 0.3560198784982417 -1.222153132330771
330 0.3568498931931231 -1.224794886486172
331 0.3576567973794577 -1.227379190268934
332 0.3584364733529515 -1.229892405959251
333 0.3591847901008255 -1.232319907109638
334 0.3598977309965538 -1.234647142704296
335 0.3605745818972685 -1.236869699626983
336 0.3612138588107135 -1.238981904369721
337 0.3618138177491233 -1.240976697398637
338 0.3623743662914719 -1.242852052691105
339 0.3628952374390843 -1.244605439845929
340 0.3633760243213091 -1.246233451254949
341 0.3638187369707627 -1.247735582388223
342 0.3642222247276539 -1.24911154199827
343 0.364586535806209 -1.250359011818921
344 0.3649127404804716 -1.251479083690242
345 0.3652017194915717 -1.252472005357065
346 0.3654552153267688 -1.253341313722977
347 0.3656754122100186 -1.254091859887817
348 0.3658653126125175 -1.254730768118001
349 0.3660276322539421 -1.255265200897106
350 0.3661659399579741 -1.255699804095954
351 0.3662828336139281 -1.256050198048466
352 0.3663825731016024 -1.256324924527821
353 0.3664678749100725 -1.25653125759288
354 0.3665422554545731 -1.256679725696559
355 0.3666091472663305 -1.256779883503299
356 0.366671366744238 -1.256840217958817
357 0.3667255344215972 -1.256849969115491
358 0.3667818537907001 -1.256840783240694
359 0.3668424473720683 -1.256819596275661
360 0.3669094245787793 -1.256794042484204
361 0.3669832783267484 -1.256765367527389
362 0.3670661645156996 -1.256740932316603
363 0.3671599489657641 -1.256727280998754
364 0.3672661336199584 -1.256730248939759
365 0.3673921226312079 -1.256761939009468
366 0.3675293075559928 -1.256813226750005
367 0.3676782440253329 -1.256885938373517
368 0.3678385527318631 -1.256979958181708
369 0.3680102645775203 -1.257096368407669
370 0.3681933898078905 -1.257236108374683
371 0.3683646301281585 -1.257336399651264
372 0.3685554309337541 -1.25748317861885
373 0.3687595880652645 -1.257658235626436
374 0.3689762407577717 -1.257860101289449
375 0.3692043941325599 -1.258087260421797
376 0.3694420245392743 -1.258333766412655
377 0.3696872470676867 -1.258594806064108
378 0.3699385442969804 -1.258866535646809
379 0.3701922555387796 -1.25913721147184
380 0.3704483935491242 -1.259408780159236
381 0.3707071724570267 -1.259683191940588
382 0.3709639314921294 -1.259945131859994
383 0.3712162265706812 -1.260186952076501
384 0.371461992260748 -1.260402211825599
385 0.3716995515363371 -1.26058594506619
386 0.3719271974162292 -1.260733011613761
387 0.3721428845542514 -1.260836409840386
388 0.3723447340137852 -1.260885824129949
389 0.3725309807683911 -1.260880662753525
390 0.3727013615717829 -1.260818800040828
391 0.3728550873866983 -1.260697078744741
392 0.3729887038637081 -1.260497269289354
393 0.373104467816372 -1.260235361714559
394 0.3732011134539813 -1.259906859015667
395 0.3732775974104522 -1.259507772817136
396 0.3733332800085217 -1.259035558503632
397 0.3733673525819342 -1.258490758825542
398 0.3733797000555158 -1.257872961845169
399 0.3733704613618087 -1.257175057981146
400 0.373339658640624 -1.256397327203694
401 0.3732870404142049 -1.255539368921786
402 0.3732122645653524 -1.254600167266654
403 0.3731302130643806 -1.253628108836263
404 0.3730216044605684 -1.252562953059578
405 0.3728878460725872 -1.251409076266012
406 0.3727308524989881 -1.250172977109206
407 0.372551837000334 -1.24885872885036
408 0.372351524917278 -1.247468691534715
409 0.3721311732273021 -1.246006735654456
410 0.3718906785596822 -1.244472880542883
411 0.3716311004981409 -1.242870011727699
412 0.3713547650289889 -1.241207079944655
413 0.3710623022968675 -1.239485708181739
414 0.3707542926259453 -1.237708128448625
415 0.3704316980278237 -1.235878448390744
416 0.3700744084233178 -1.233927063164829
417 0.3697094428462796 -1.231946256597433
418 0.3693373403642187 -1.229937258706859
419 0.3689585693873867 -1.227901520049633
420 0.3685747310288181 -1.225838640084935
421 0.3681838276038104 -1.223748572075077
422 0.3677864368417275 -1.221632934903987
423 0.3673837071236291 -1.219496442213957
424 0.3669765582070153 -1.217341822724943
425 0.3665652839215866 -1.215168270200244
426 0.3661494489881544 -1.212974126017405
427 0.3657263120046463 -1.210755770142365
428 0.3653063868910543 -1.208532797677137
429 0.3648830164959476 -1.206290731584282
430 0.3644563862691873 -1.204030157899293
431 0.3640266066860565 -1.201749065677637
432 0.3635941954525883 -1.199450026078848
433 0.3631597158827314 -1.197134532041283
434 0.362723462693317 -1.194801902360633
435 0.362286112422978 -1.192455180986998
436 0.3618475586171308 -1.190095604506273
437 0.3614057615521451 -1.187708233976225
438 0.360948257806532 -1.185262880710088
439 0.3604904857748795 -1.182805178246914
440 0.3600307304371087 -1.180332443923882
441 0.3595678896455002 -1.177838264702323
442 0.3591023197252021 -1.175321510381884
443 0.3586345361107284 -1.172783536957797
444 0.3581642067805524 -1.170223182509588
445 0.3576898943181294 -1.16763631427994
446 0.3572097390369191 -1.165016287199706
447 0.3567233792002306 -1.162361873128269
448 0.3562303097408031 -1.159670858636432
449 0.3557293209259941 -1.156940409953507
450 0.3552230335585497 -1.154177778150359
451 0.354711923972354 -1.151384309383386
452 0.3541961724451403 -1.148561103384482
453 0.3536760615435274 -1.145707795221187
454 0.3531514507202 -1.142824421404552
455 0.3526221793759706 -1.139910839340773
456 0.3520879089963221 -1.136965439695255
457 0.3515476176829641 -1.133988710657379
458 0.3510000609428854 -1.130975554111763
459 0.3504433444440491 -1.127917644170288
460 0.349879985860611 -1.124823768924635
461 0.3493077809136589 -1.121688231541684
462 0.3487256029024214 -1.118508204530295
463 0.3481329081155694 -1.115280610287156
464 0.3475289339595044 -1.112003749043364
465 0.3469137691507971 -1.108679069577701
466 0.3462873424996211 -1.105306012152347
467 0.3456495810353975 -1.10188429711525
468 0.3450014586103649 -1.098415844136275
469 0.3443417423912558 -1.094900564617826
470 0.3436704393148312 -1.09133767724433
471 0.3429854505648278 -1.087719707816914
472 0.3422767641371632 -1.084015747220707
473 0.3415575271791444 -1.080266871902698
474 0.3408325304697873 -1.076487145147158
475 0.3401021402791088 -1.072681877727992
476 0.3393672606575248 -1.068853785240246
477 0.338627910027679 -1.06500656288259
478 0.3378887163552433 -1.061150817457027
479 0.3371503900504503 -1.057289390717721
480 0.33641277848103 -1.053422308236061
481 0.3356757876738668 -1.049550750067319
482 0.3349376952951534 -1.045670302121083
483 0.3341976389769421 -1.04177796533531
484 0.333454367324916 -1.03787023800006
485 0.3327063487935963 -1.033943695392311
486 0.3319519808935382 -1.02999248778989
487 0.3311900404310508 -1.026013401010963
488 0.3304191684674231 -1.022003516692596
489 0.3296362156050191 -1.017953166541531
490 0.3288403116799211 -1.013858009003339
491 0.3280337040880827 -1.009725856853955
492 0.3272155826843703 -1.005553778297871
493 0.3263863210825596 -1.00134254582807
494 0.3255457545849398 -0.9970928828939543
495 0.3246949940144432 -0.9928064869342219
496 0.323835619375046 -0.9884893441547533
497 0.3229688549331235 -0.9841461997789415
498 0.3220957282272902 -0.979779098801668
499 0.3212172821101149 -0.9753926194516404
500 0.3203340016795974 -0.9709885969205252
501 0.3194465905173455 -0.9665694120302119
502 0.3185552381253776 -0.9621325651292587
503 0.3176596209139347 -0.9576788937535471
504 0.3167595458980042 -0.9532063692282089
505 0.3158548913929472 -0.9487158715875732
506 0.3149453587208345 -0.9442064873789655
507 0.3140310696528993 -0.9396788364861106
508 0.3131123522855304 -0.9351340477758182
509 0.3121892821132208 -0.930571376181223
510 0.3112618484774458 -0.9259911270314848
511 0.3103302536956266 -0.9213919156374737
512 0.3094009419077762 -0.9167997972486286
513 0.3084663339265639 -0.9121854807118538
514 0.3075257851370847 -0.9075472123655921
515 0.3065803620294439 -0.9028869961304402
516 0.3056299783496863 -0.8982049174200146
517 0.3046746138852458 -0.8935011217390549
518 0.3037209277507137 -0.8887983758206899
519 0.3027613288437021 -0.8840712583777792
520 0.3017959841544054 -0.8793204723494604
521 0.3008248923767416 -0.8745467823049309
522 0.2998477132950827 -0.8697504128126801
523 0.2988635370800573 -0.8649190276810426
524 0.2978695231747556 -0.8600558326443167
525 0.296871572219742 -0.8551768937352574
526 0.2958698193875053 -0.8502830168933905
527 0.2948640816408397 -0.8453741764466463
528 0.2938544214098194 -0.8404501050523722
529 0.2928411447682124 -0.835512589841468
530 0.2918238095404118 -0.8305591807574912
531 0.2908021795400589 -0.825589747688075
532 0.2897788048354631 -0.8206120519245228
533 0.2887499057492739 -0.815614314244089
534 0.2877150170175142 -0.8105942526681643
535 0.2866734315688215 -0.8055502730855477
536 0.2856249602233863 -0.8004822105654885
537 0.2845700124405728 -0.795390944716701
538 0.2835091775226142 -0.790278078895488
539 0.28244130557749 -0.7851400800150024
540 0.281368768891848 -0.7799849563901872
541 0.2802850356007366 -0.7748115564407525
542 0.2791993733279017 -0.769624003439389
543 0.2781122703539649 -0.7644262460242233
544 0.2770237536497117 -0.7592188390008123
545 0.2759337342638938 -0.7540019325992764
546 0.2748420799679792 -0.7487755058124731
547 0.2737485025395759 -0.7435398845345096
548 0.2726525077815724 -0.7382938508886692
549 0.2715536383644612 -0.7330353969015344
550 0.2704520558539085 -0.727766003854357
551 0.269347460196285 -0.7224855450009359
552 0.2682393110158141 -0.7171935333826338
553 0.2671271180061411 -0.7118892440962933
554 0.2660107170141957 -0.7065728020149212
555 0.264889815279508 -0.7012434098413686
556 0.2637636800745066 -0.6958979633192307
557 0.2626323089314425 -0.6905358522256068
558 0.2615052209998789 -0.6851909376763576
559 0.2603718133130967 -0.6798268707603985
560 0.259232372090707 -0.6744445508839544
561 0.258087019643426 -0.669043521404131
562 0.2569359192961138 -0.6636247015179927
563 0.2557802496443469 -0.6581790469410715
564 0.2546224182959737 -0.6527323315510358
565 0.2534577922736853 -0.6472673564740509
566 0.2522866409596677 -0.6417855794763056
567 0.2511089889145705 -0.6362870757151964
568 0.2499146588893915 -0.630745817034318
569 0.248717368324205 -0.6251965074653338
570 0.2475172276362075 -0.6196380123707534
571 0.2463135056100445 -0.6140703687730166
572 0.2451064760495179 -0.6084943576762639
573 0.2438961018675382 -0.6029104199031915
574 0.2426822076942985 -0.5973185341716619
575 0.2414646834290721 -0.5917182775507728
576 0.2402434342559393 -0.5861098746873562
577 0.2390156539099461 -0.5804835861604437
578 0.2377839256744181 -0.5748488539950081
579 0.2365476010272576 -0.5692038194603438
580 0.2353066306698945 -0.5635485732294151
581 0.2340647700556779 -0.5578874407981019
582 0.2328169242785169 -0.5522142353796973
583 0.2315632246798869 -0.5465293167589345
584 0.2303037661005994 -0.5408308472695466
585 0.2290394396674264 -0.5351222921553693
586 0.2277712220672026 -0.5294079408242448
587 0.2264930642640002 -0.5236643103185817
588 0.2252243700335468 -0.5179390376632103
589 0.2239502321616954 -0.5122113656900361
590 0.2226729137767936 -0.5064833813703371
591 0.2213933358530528 -0.5007570760516271
592 0.2201117282901059 -0.4950315333112701
593 0.2185570202008797 -0.488545897696153
594 0.2173219602607339 -0.4829519948283347
595 0.2160820998875552 -0.4773524987697794
596 0.214841052986971 -0.471754312603291
597 0.2133483630661525 -0.465460816296896
598 0.2121482288562276 -0.4599834639151053
599 0.2109424121792449 -0.4545016625616452
600 0.2094952619962366 -0.4483585882698734
601 0.208321829481819 -0.4429827128425375
602 0.2069172402471186 -0.4369679455559918
603 0.2057678362707336 -0.431675728642729
604 0.2043936447122939 -0.4257639495317517
605 0.2032620851446521 -0.4205429097971803
606 0.2019103718722981 -0.4147200205137352
607 0.2007922159290314 -0.4095630406296055
608 0.199456778781013 -0.4038177677696632
609 0.1981544391965163 -0.3981759983887088
610 0.1970645850044567 -0.3931422613278349
611 0.1957625943680958 -0.3875429390623518
612 0.194489611123465 -0.3820382486089786
613 0.1932448288953736 -0.3766275114544708
614 0.1920159897150791 -0.3712735933603533
615 0.1908024818734639 -0.3659767593135477
616 0.1896026164270352 -0.3607335959251746
617 0.1884146978411068 -0.3555405192087685
618 0.1872369959362258 -0.3503933692088401
619 0.1860678511273888 -0.3452882264707963
620 0.1849056590020217 -0.3402208766635967
621 0.1837491551212547 -0.3351889430352833
622 0.1825968843100201 -0.3301864898372248
623 0.1814478842175943 -0.3252104314484556
624 0.1803016024423466 -0.3202603785984136
625 0.179157285559741 -0.3153347886680934
626 0.1780140677447403 -0.3104296222966933
627 0.1768716596783268 -0.3055428844787242
628 0.1757300907656017 -0.3006745373890543
629 0.1745893006983767 -0.2958247466558798
630 0.1734493866102933 -0.2909935904058909
631 0.1723102637865215 -0.2861799426894305
632 0.1711724909581952 -0.2813851306632075
633 0.1700349329105448 -0.2766077314301764
634 0.1689003417399922 -0.27185468277515
635 0.167768736338437 -0.2671259034142531
636 0.1666407715808685 -0.2624238795293519
637 0.1655167095249053 -0.2577493874005182
638 0.1643989036208395 -0.2531105681370379
639 0.1633985137324441 -0.2488170075233511
640 0.162257901432003 -0.2441622688773883
641 0.1611272594216345 -0.2395515441771803
642 0.1600080087551394 -0.234985688413878
643 0.1590192652722483 -0.2307899839014261
644 0.1578966140516231 -0.2262591684864486
645 0.1569071239036781 -0.222102143473101
646 0.1557869993140524 -0.2176249289202931
647 0.1546852680941316 -0.2132127593564927
648 0.1537117000081402 -0.2091593832585575
649 0.1526167931108007 -0.2048146565817565
650 0.1516509671453175 -0.2008265708244098
651 0.1505704526432734 -0.1965706906370607
652 0.1496157048899411 -0.1926578433060543
653 0.1486580583964347 -0.1887664105817757
654 0.1475978359700864 -0.1846499237678236
655 0.1466641626668397 -0.1808680944195636
656 0.1456332729206299 -0.1768852714602872
657 0.1447211743172855 -0.1732154127905193
658 0.1438116743710762 -0.1695852705006414
659 0.1428200861177809 -0.1657993680259106
660 0.1419375473962524 -0.1622924843237809
661 0.1410610142795438 -0.1588338960930437
662 0.1401122323462756 -0.1552505345517926
663 0.1392629912917018 -0.1519169486651433
664 0.138419861913573 -0.1486280059951805
665 0.137514315135195 -0.1452465193071099
666 0.1366970503835888 -0.1420774514023866
667 0.1358868712999133 -0.1389572678177038
668 0.1350837122093588 -0.135887116003238
669 0.134238799582241 -0.1327838082586192
670 0.1334658870853484 -0.1298410352234922
671 0.1326985792313606 -0.1269460081431129
672 0.1318876888697122 -0.1240235474475516
673 0.1311415183261759 -0.1212300811525368
674 0.1304025726812228 -0.1184874480818563
675 0.129661003148901 -0.1157743902475249
676 0.12892826379327 -0.1131097441691669
677 0.1281957851271168 -0.1104750856876057
678 0.1274459855376069 -0.1078876652771662
679 0.1267384018984394 -0.10534450580946
680 0.1260408296468258 -0.1028550931898889
